product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod334,Cus027,Mark003,2019-06-21,7,10579.0,INR
Prod334,Cus003,Mark003,2019-06-21,1,1208.0,INR
Prod334,Cus014,Mark003,2019-06-21,8,9046.0,INR
Prod334,Cus016,Mark007,2019-06-21,1,352.0,INR
Prod334,Cus037,Mark007,2019-06-21,4,5361.0,INR
Prod334,Cus002,Mark007,2019-06-21,6,7741.0,INR
Prod334,Cus006,Mark007,2019-06-21,1,579.0,INR
Prod334,Cus016,Mark002,2019-06-21,2,1690.0,INR
Prod334,Cus022,Mark002,2019-06-21,40,39898.0,INR
Prod334,Cus023,Mark002,2019-06-21,1,718.0,INR
Prod334,Cus010,Mark003,2019-06-24,1,1662.0,INR
Prod334,Cus027,Mark003,2019-06-24,7,10579.0,INR
Prod334,Cus002,Mark007,2019-06-24,1,1819.0,INR
Prod334,Cus016,Mark002,2019-06-24,1,1352.0,INR
Prod334,Cus024,Mark002,2019-06-24,1,282.0,INR
Prod334,Cus023,Mark002,2019-06-24,2,1194.0,INR
Prod334,Cus010,Mark003,2019-06-25,4,5394.0,INR
Prod334,Cus027,Mark003,2019-06-25,7,10579.0,INR
Prod334,Cus038,Mark007,2019-06-25,1,162.0,INR
Prod334,Cus037,Mark007,2019-06-25,4,5796.0,INR
Prod334,Cus002,Mark007,2019-06-25,3,4097.0,INR
Prod334,Cus006,Mark007,2019-06-25,2,1731.0,INR
Prod334,Cus035,Mark007,2019-06-25,1,1148.0,INR
Prod334,Cus024,Mark002,2019-06-25,1,565.0,INR
Prod334,Cus010,Mark003,2019-06-26,3,4148.0,INR
Prod334,Cus028,Mark003,2019-06-26,1,1329.0,INR
Prod334,Cus003,Mark003,2019-06-26,1,403.0,INR
Prod334,Cus036,Mark007,2019-06-26,2,2023.0,INR
Prod334,Cus017,Mark007,2019-06-26,40,26255.0,INR
Prod334,Cus038,Mark007,2019-06-26,1,319.0,INR
Prod334,Cus035,Mark007,2019-06-26,1,1532.0,INR
Prod334,Cus012,Mark003,2019-06-27,4,5190.0,INR
Prod334,Cus010,Mark003,2019-06-27,1,829.0,INR
Prod334,Cus036,Mark007,2019-06-27,4,4852.0,INR
Prod334,Cus002,Mark007,2019-06-27,7,9102.0,INR
Prod334,Cus010,Mark003,2019-06-28,5,6639.0,INR
Prod334,Cus015,Mark003,2019-06-28,1,0.0,INR
Prod334,Cus003,Mark003,2019-06-28,3,3634.0,INR
Prod334,Cus014,Mark003,2019-06-28,2,2264.0,INR
Prod334,Cus017,Mark007,2019-06-28,40,26255.0,INR
Prod334,Cus016,Mark007,2019-06-28,1,352.0,INR
Prod334,Cus037,Mark007,2019-06-28,1,1782.0,INR
Prod334,Cus002,Mark007,2019-06-28,5,6833.0,INR
Prod334,Cus016,Mark002,2019-06-28,1,1014.0,INR
Prod334,Cus010,Mark003,2019-07-01,1,417.0,INR
Prod334,Cus003,Mark003,2019-07-01,2,2426.0,INR
Prod334,Cus026,Mark008,2019-07-01,7,5731.0,INR
Prod334,Cus002,Mark007,2019-07-01,2,2731.0,INR
Prod334,Cus016,Mark002,2019-07-01,1,676.0,INR
Prod334,Cus022,Mark002,2019-07-01,40,34634.0,INR
Prod334,Cus003,Mark003,2019-07-02,1,384.0,INR
Prod334,Cus014,Mark003,2019-07-02,6,6787.0,INR
Prod334,Cus004,Mark003,2019-07-02,3,4231.0,INR
Prod334,Cus013,Mark003,2019-07-02,1,1801.0,INR
Prod334,Cus037,Mark007,2019-07-02,3,4014.0,INR
Prod334,Cus002,Mark007,2019-07-02,4,5005.0,INR
Prod334,Cus006,Mark007,2019-07-02,4,3463.0,INR
Prod334,Cus035,Mark007,2019-07-02,2,1912.0,INR
Prod334,Cus012,Mark003,2019-07-03,13,17301.0,INR
Prod334,Cus010,Mark003,2019-07-03,1,417.0,INR
Prod334,Cus003,Mark003,2019-07-03,3,4032.0,INR
Prod334,Cus013,Mark003,2019-07-03,1,1801.0,INR
Prod334,Cus036,Mark007,2019-07-03,2,2829.0,INR
Prod334,Cus037,Mark007,2019-07-03,1,894.0,INR
Prod334,Cus035,Mark007,2019-07-03,1,1148.0,INR
Prod334,Cus022,Mark002,2019-07-03,40,39898.0,INR
Prod334,Cus012,Mark003,2019-07-04,5,6921.0,INR
Prod334,Cus010,Mark003,2019-07-04,2,2074.0,INR
Prod334,Cus003,Mark003,2019-07-04,1,806.0,INR
Prod334,Cus037,Mark007,2019-07-04,1,1338.0,INR
Prod334,Cus002,Mark007,2019-07-04,4,5009.0,INR
Prod334,Cus016,Mark002,2019-07-04,1,338.0,INR
Prod334,Cus037,Mark007,2019-07-05,3,4023.0,INR
Prod334,Cus002,Mark007,2019-07-05,3,3639.0,INR
Prod334,Cus002,Mark007,2019-07-08,2,2731.0,INR
Prod334,Cus016,Mark002,2019-07-08,1,676.0,INR
Prod334,Cus024,Mark002,2019-07-08,1,282.0,INR
Prod334,Cus037,Mark007,2019-07-09,3,4463.0,INR
Prod334,Cus002,Mark007,2019-07-09,2,2278.0,INR
Prod334,Cus006,Mark007,2019-07-09,4,3463.0,INR
Prod334,Cus035,Mark007,2019-07-09,1,1148.0,INR
Prod334,Cus022,Mark002,2019-07-09,40,39898.0,INR
Prod334,Cus010,Mark003,2019-07-10,1,1662.0,INR
Prod334,Cus003,Mark003,2019-07-10,1,1213.0,INR
Prod334,Cus014,Mark003,2019-07-10,8,9046.0,INR
Prod334,Cus036,Mark007,2019-07-10,5,6065.0,INR
Prod334,Cus037,Mark007,2019-07-10,1,444.0,INR
Prod334,Cus035,Mark007,2019-07-10,3,3444.0,INR
Prod334,Cus012,Mark003,2019-07-11,6,7787.0,INR
Prod334,Cus037,Mark007,2019-07-11,1,894.0,INR
Prod334,Cus002,Mark007,2019-07-11,3,3639.0,INR
Prod334,Cus007,Mark007,2019-07-11,14,18315.0,INR
Prod334,Cus010,Mark003,2019-07-12,1,829.0,INR
Prod334,Cus003,Mark003,2019-07-12,6,6866.0,INR
Prod334,Cus004,Mark003,2019-07-12,7,10579.0,INR
Prod334,Cus036,Mark007,2019-07-12,4,4852.0,INR
Prod334,Cus016,Mark007,2019-07-12,1,352.0,INR
Prod334,Cus037,Mark007,2019-07-12,3,3574.0,INR
Prod334,Cus002,Mark007,2019-07-12,5,6370.0,INR
Prod334,Cus016,Mark002,2019-07-12,1,338.0,INR
Prod334,Cus024,Mark002,2019-07-12,120,117810.0,INR
Prod334,Cus022,Mark002,2019-07-12,40,39898.0,INR
Prod334,Cus015,Mark003,2019-07-15,1,0.0,INR
Prod334,Cus003,Mark003,2019-07-15,2,2023.0,INR
Prod334,Cus014,Mark003,2019-07-15,6,6787.0,INR
Prod334,Cus004,Mark003,2019-07-15,1,2116.0,INR
Prod334,Cus002,Mark007,2019-07-15,3,3639.0,INR
Prod334,Cus015,Mark007,2019-07-15,1,884.0,INR
Prod334,Cus037,Mark007,2019-07-16,4,4907.0,INR
Prod334,Cus002,Mark007,2019-07-16,3,3639.0,INR
Prod334,Cus035,Mark007,2019-07-16,1,1148.0,INR
Prod334,Cus010,Mark003,2019-07-17,2,2074.0,INR
Prod334,Cus035,Mark003,2019-07-17,3,3079.0,INR
Prod334,Cus036,Mark007,2019-07-17,2,2829.0,INR
Prod334,Cus037,Mark007,2019-07-17,1,898.0,INR
Prod334,Cus006,Mark007,2019-07-17,1,287.0,INR
Prod334,Cus007,Mark007,2019-07-17,40,51111.0,INR
Prod334,Cus035,Mark007,2019-07-17,2,1912.0,INR
Prod334,Cus012,Mark003,2019-07-18,5,6921.0,INR
Prod334,Cus010,Mark003,2019-07-18,1,1208.0,INR
Prod334,Cus003,Mark003,2019-07-18,1,1616.0,INR
Prod334,Cus013,Mark003,2019-07-18,30,40963.0,INR
Prod334,Cus037,Mark007,2019-07-18,1,898.0,INR
Prod334,Cus002,Mark007,2019-07-18,4,5468.0,INR
Prod334,Cus012,Mark003,2019-07-19,13,17301.0,INR
Prod334,Cus010,Mark003,2019-07-19,1,829.0,INR
Prod334,Cus003,Mark003,2019-07-19,1,403.0,INR
Prod334,Cus036,Mark007,2019-07-19,4,4852.0,INR
Prod334,Cus016,Mark007,2019-07-19,1,352.0,INR
Prod334,Cus037,Mark007,2019-07-19,2,3125.0,INR
Prod334,Cus002,Mark007,2019-07-19,5,6824.0,INR
Prod334,Cus015,Mark007,2019-07-19,1,444.0,INR
Prod334,Cus016,Mark002,2019-07-19,1,338.0,INR
Prod334,Cus022,Mark002,2019-07-19,40,39898.0,INR
Prod334,Cus014,Mark003,2019-07-22,14,15833.0,INR
Prod334,Cus002,Mark007,2019-07-22,2,2278.0,INR
Prod334,Cus016,Mark002,2019-07-22,3,2704.0,INR
Prod334,Cus010,Mark003,2019-07-23,1,417.0,INR
Prod334,Cus013,Mark003,2019-07-23,7,9005.0,INR
Prod334,Cus037,Mark007,2019-07-23,5,7139.0,INR
Prod334,Cus002,Mark007,2019-07-23,2,3185.0,INR
Prod334,Cus035,Mark007,2019-07-23,1,1148.0,INR
Prod334,Cus024,Mark002,2019-07-23,1,282.0,INR
Prod334,Cus010,Mark003,2019-07-24,1,833.0,INR
Prod334,Cus027,Mark003,2019-07-24,7,10579.0,INR
Prod334,Cus036,Mark007,2019-07-24,4,4444.0,INR
Prod334,Cus037,Mark007,2019-07-24,1,894.0,INR
Prod334,Cus002,Mark007,2019-07-24,1,454.0,INR
Prod334,Cus006,Mark007,2019-07-24,5,4042.0,INR
Prod334,Cus035,Mark007,2019-07-24,1,1148.0,INR
Prod334,Cus022,Mark002,2019-07-24,40,34634.0,INR
Prod334,Cus012,Mark003,2019-07-25,5,6491.0,INR
Prod334,Cus010,Mark003,2019-07-25,1,417.0,INR
Prod334,Cus015,Mark003,2019-07-25,2,0.0,INR
Prod334,Cus003,Mark003,2019-07-25,2,2829.0,INR
Prod334,Cus014,Mark003,2019-07-25,2,2264.0,INR
Prod334,Cus037,Mark007,2019-07-25,1,894.0,INR
Prod334,Cus002,Mark007,2019-07-25,5,6370.0,INR
Prod334,Cus007,Mark007,2019-07-25,14,18315.0,INR
Prod334,Cus025,Mark002,2019-07-25,53,54241.0,INR
Prod334,Cus010,Mark003,2019-07-26,1,833.0,INR
Prod334,Cus015,Mark003,2019-07-26,1,0.0,INR
Prod334,Cus003,Mark003,2019-07-26,3,3639.0,INR
Prod334,Cus036,Mark007,2019-07-26,4,4852.0,INR
Prod334,Cus016,Mark007,2019-07-26,1,352.0,INR
Prod334,Cus037,Mark007,2019-07-26,2,2241.0,INR
Prod334,Cus002,Mark007,2019-07-26,6,8194.0,INR
Prod334,Cus016,Mark002,2019-07-26,2,2028.0,INR
Prod334,Cus022,Mark002,2019-07-26,40,39898.0,INR
Prod334,Cus027,Mark003,2019-07-29,7,10579.0,INR
Prod334,Cus003,Mark003,2019-07-29,2,2426.0,INR
Prod334,Cus014,Mark003,2019-07-29,6,6787.0,INR
Prod334,Cus002,Mark007,2019-07-29,2,2278.0,INR
Prod334,Cus029,Mark002,2019-07-29,40,42588.0,INR
Prod334,Cus037,Mark007,2019-07-30,4,5356.0,INR
Prod334,Cus002,Mark007,2019-07-30,3,4097.0,INR
Prod334,Cus012,Mark003,2019-07-31,13,17301.0,INR
Prod334,Cus010,Mark003,2019-07-31,1,417.0,INR
Prod334,Cus003,Mark003,2019-07-31,4,4843.0,INR
Prod334,Cus036,Mark007,2019-07-31,4,4444.0,INR
Prod334,Cus037,Mark007,2019-07-31,1,444.0,INR
Prod334,Cus002,Mark007,2019-07-31,2,2278.0,INR
Prod334,Cus035,Mark007,2019-07-31,1,1532.0,INR
Prod334,Cus012,Mark003,2019-08-01,4,4759.0,INR
Prod334,Cus037,Mark007,2019-08-01,1,1338.0,INR
Prod334,Cus002,Mark007,2019-08-01,4,5463.0,INR
Prod334,Cus010,Mark003,2019-08-02,1,1662.0,INR
Prod334,Cus003,Mark003,2019-08-02,1,1213.0,INR
Prod334,Cus014,Mark003,2019-08-02,2,2264.0,INR
Prod334,Cus037,Mark007,2019-08-02,2,2676.0,INR
Prod334,Cus002,Mark007,2019-08-02,3,4093.0,INR
Prod334,Cus016,Mark002,2019-08-02,1,338.0,INR
Prod334,Cus023,Mark002,2019-08-02,3,2389.0,INR
Prod334,Cus014,Mark003,2019-08-05,14,15833.0,INR
Prod334,Cus002,Mark007,2019-08-05,1,454.0,INR
Prod334,Cus016,Mark002,2019-08-05,1,676.0,INR
Prod334,Cus024,Mark002,2019-08-05,1,282.0,INR
Prod334,Cus035,Mark003,2019-08-06,2,1542.0,INR
Prod334,Cus003,Mark003,2019-08-06,7,8083.0,INR
Prod334,Cus037,Mark007,2019-08-06,4,5361.0,INR
Prod334,Cus002,Mark007,2019-08-06,3,4556.0,INR
Prod334,Cus007,Mark007,2019-08-06,14,18315.0,INR
Prod334,Cus035,Mark007,2019-08-06,1,1532.0,INR
Prod334,Cus015,Mark007,2019-08-06,1,884.0,INR
Prod334,Cus022,Mark002,2019-08-06,40,39898.0,INR
Prod334,Cus010,Mark003,2019-08-07,1,1245.0,INR
Prod334,Cus036,Mark007,2019-08-07,4,5255.0,INR
Prod334,Cus037,Mark007,2019-08-07,1,444.0,INR
Prod334,Cus002,Mark007,2019-08-07,1,454.0,INR
Prod334,Cus006,Mark007,2019-08-07,5,4042.0,INR
Prod334,Cus035,Mark007,2019-08-07,1,1532.0,INR
Prod334,Cus012,Mark003,2019-08-08,6,7787.0,INR
Prod334,Cus010,Mark003,2019-08-08,3,3324.0,INR
Prod334,Cus003,Mark003,2019-08-08,120,145519.0,INR
Prod334,Cus002,Mark007,2019-08-08,8,10463.0,INR
Prod334,Cus003,Mark003,2019-08-09,7,8894.0,INR
Prod334,Cus037,Mark007,2019-08-09,3,4023.0,INR
Prod334,Cus002,Mark007,2019-08-09,3,4097.0,INR
Prod334,Cus002,Mark007,2019-08-12,2,2278.0,INR
Prod334,Cus022,Mark002,2019-08-12,40,39898.0,INR
Prod334,Cus010,Mark003,2019-08-13,1,829.0,INR
Prod334,Cus027,Mark003,2019-08-13,13,21157.0,INR
Prod334,Cus037,Mark007,2019-08-13,3,4014.0,INR
Prod334,Cus002,Mark007,2019-08-13,2,3181.0,INR
Prod334,Cus035,Mark007,2019-08-13,1,1148.0,INR
Prod334,Cus022,Mark002,2019-08-13,40,34634.0,INR
Prod334,Cus024,Mark002,2019-08-13,1,282.0,INR
Prod334,Cus010,Mark003,2019-08-14,1,833.0,INR
Prod334,Cus003,Mark003,2019-08-14,2,2417.0,INR
Prod334,Cus013,Mark003,2019-08-14,7,9005.0,INR
Prod334,Cus036,Mark007,2019-08-14,1,1213.0,INR
Prod334,Cus037,Mark007,2019-08-14,1,898.0,INR
Prod334,Cus006,Mark007,2019-08-14,1,1153.0,INR
Prod334,Cus035,Mark007,2019-08-14,3,3444.0,INR
Prod334,Cus012,Mark003,2019-08-16,2,2597.0,INR
Prod334,Cus010,Mark003,2019-08-16,7,8301.0,INR
Prod334,Cus015,Mark003,2019-08-16,1,0.0,INR
Prod334,Cus003,Mark003,2019-08-16,1,1208.0,INR
Prod334,Cus037,Mark007,2019-08-16,2,3125.0,INR
Prod334,Cus002,Mark007,2019-08-16,10,13648.0,INR
Prod334,Cus016,Mark002,2019-08-16,1,1352.0,INR
Prod334,Cus027,Mark003,2019-08-19,7,10579.0,INR
Prod334,Cus014,Mark003,2019-08-19,6,6787.0,INR
Prod334,Cus013,Mark003,2019-08-19,7,9005.0,INR
Prod334,Cus036,Mark007,2019-08-19,4,4852.0,INR
Prod334,Cus002,Mark007,2019-08-19,2,3185.0,INR
Prod334,Cus007,Mark007,2019-08-19,29,36630.0,INR
Prod334,Cus023,Mark002,2019-08-19,2,1435.0,INR
Prod334,Cus015,Mark003,2019-08-20,1,0.0,INR
Prod334,Cus037,Mark007,2019-08-20,6,7583.0,INR
Prod334,Cus002,Mark007,2019-08-20,5,6375.0,INR
Prod334,Cus035,Mark007,2019-08-20,1,1148.0,INR
Prod334,Cus012,Mark003,2019-08-21,13,17301.0,INR
Prod334,Cus010,Mark003,2019-08-21,3,3731.0,INR
Prod334,Cus036,Mark007,2019-08-21,4,4852.0,INR
Prod334,Cus006,Mark007,2019-08-21,4,3463.0,INR
Prod334,Cus035,Mark007,2019-08-21,6,6250.0,INR
Prod334,Cus012,Mark003,2019-08-22,2,2162.0,INR
Prod334,Cus010,Mark003,2019-08-22,1,1245.0,INR
Prod334,Cus003,Mark003,2019-08-22,1,403.0,INR
Prod334,Cus014,Mark003,2019-08-22,8,9046.0,INR
Prod334,Cus013,Mark003,2019-08-22,13,18005.0,INR
Prod334,Cus037,Mark007,2019-08-22,1,1782.0,INR
Prod334,Cus002,Mark007,2019-08-22,3,3639.0,INR
Prod334,Cus022,Mark002,2019-08-22,40,39898.0,INR
Prod334,Cus003,Mark003,2019-08-23,2,2833.0,INR
Prod334,Cus014,Mark003,2019-08-23,8,9046.0,INR
Prod334,Cus037,Mark007,2019-08-23,2,2231.0,INR
Prod334,Cus002,Mark007,2019-08-23,6,7736.0,INR
Prod334,Cus015,Mark007,2019-08-23,1,884.0,INR
Prod334,Cus016,Mark002,2019-08-23,1,1352.0,INR
Prod334,Cus003,Mark003,2019-08-26,2,2829.0,INR
Prod334,Cus002,Mark007,2019-08-26,2,2731.0,INR
Prod334,Cus013,Mark003,2019-08-27,7,9005.0,INR
Prod334,Cus037,Mark007,2019-08-27,4,5801.0,INR
Prod334,Cus002,Mark007,2019-08-27,6,8648.0,INR
Prod334,Cus035,Mark007,2019-08-27,3,3060.0,INR
Prod334,Cus029,Mark002,2019-08-27,40,42588.0,INR
Prod334,Cus024,Mark002,2019-08-27,1,282.0,INR
Prod334,Cus010,Mark003,2019-08-28,2,2491.0,INR
Prod334,Cus003,Mark003,2019-08-28,2,2014.0,INR
Prod334,Cus036,Mark007,2019-08-28,1,1616.0,INR
Prod334,Cus037,Mark007,2019-08-28,1,444.0,INR
Prod334,Cus006,Mark007,2019-08-28,3,2310.0,INR
Prod334,Cus035,Mark007,2019-08-28,1,1532.0,INR
Prod334,Cus012,Mark003,2019-08-29,2,3028.0,INR
Prod334,Cus010,Mark003,2019-08-29,3,4153.0,INR
Prod334,Cus003,Mark003,2019-08-29,1,403.0,INR
Prod334,Cus037,Mark007,2019-08-29,1,894.0,INR
Prod334,Cus002,Mark007,2019-08-29,5,6370.0,INR
Prod334,Cus013,Mark002,2019-08-29,32,19644.0,INR
Prod334,Cus003,Mark003,2019-08-30,1,1208.0,INR
Prod334,Cus016,Mark007,2019-08-30,1,352.0,INR
Prod334,Cus037,Mark007,2019-08-30,2,2231.0,INR
Prod334,Cus002,Mark007,2019-08-30,3,4551.0,INR
Prod334,Cus007,Mark007,2019-08-30,57,73259.0,INR
Prod334,Cus022,Mark002,2019-08-30,40,34634.0,INR
Prod334,Cus002,Mark007,2019-09-02,1,1366.0,INR
Prod334,Cus024,Mark002,2019-09-02,1,282.0,INR
Prod334,Cus014,Mark003,2019-09-03,6,6787.0,INR
Prod334,Cus037,Mark007,2019-09-03,2,2676.0,INR
Prod334,Cus002,Mark007,2019-09-03,2,2273.0,INR
Prod334,Cus035,Mark007,2019-09-03,5,5866.0,INR
Prod334,Cus024,Mark002,2019-09-03,1,282.0,INR
Prod334,Cus010,Mark003,2019-09-04,1,829.0,INR
Prod334,Cus036,Mark007,2019-09-04,2,2426.0,INR
Prod334,Cus037,Mark007,2019-09-04,1,444.0,INR
Prod334,Cus006,Mark007,2019-09-04,4,3463.0,INR
Prod334,Cus035,Mark007,2019-09-04,1,384.0,INR
Prod334,Cus023,Mark002,2019-09-04,2,1194.0,INR
Prod334,Cus012,Mark003,2019-09-05,2,3028.0,INR
Prod334,Cus010,Mark003,2019-09-05,2,2074.0,INR
Prod334,Cus014,Mark003,2019-09-05,8,9046.0,INR
Prod334,Cus037,Mark007,2019-09-05,1,454.0,INR
Prod334,Cus002,Mark007,2019-09-05,2,2278.0,INR
Prod334,Cus022,Mark002,2019-09-05,40,39898.0,INR
Prod334,Cus027,Mark003,2019-09-06,13,21157.0,INR
Prod334,Cus015,Mark003,2019-09-06,1,0.0,INR
Prod334,Cus003,Mark003,2019-09-06,5,5657.0,INR
Prod334,Cus037,Mark007,2019-09-06,3,4019.0,INR
Prod334,Cus002,Mark007,2019-09-06,6,7736.0,INR
Prod334,Cus015,Mark007,2019-09-06,1,1329.0,INR
Prod334,Cus023,Mark002,2019-09-06,1,718.0,INR
Prod334,Cus015,Mark003,2019-09-09,1,0.0,INR
Prod334,Cus003,Mark003,2019-09-09,1,1213.0,INR
Prod334,Cus037,Mark007,2019-09-09,1,454.0,INR
Prod334,Cus002,Mark007,2019-09-09,1,1819.0,INR
Prod334,Cus024,Mark002,2019-09-09,1,847.0,INR
Prod334,Cus013,Mark003,2019-09-10,40,54444.0,INR
Prod334,Cus037,Mark007,2019-09-10,1,1787.0,INR
Prod334,Cus002,Mark007,2019-09-10,2,3185.0,INR
Prod334,Cus035,Mark007,2019-09-10,2,2296.0,INR
Prod334,Cus010,Mark003,2019-09-11,2,2491.0,INR
Prod334,Cus027,Mark003,2019-09-11,7,10579.0,INR
Prod334,Cus003,Mark003,2019-09-11,3,3625.0,INR
Prod334,Cus036,Mark007,2019-09-11,8,10106.0,INR
Prod334,Cus007,Mark007,2019-09-11,40,51111.0,INR
Prod334,Cus035,Mark007,2019-09-11,1,1148.0,INR
Prod334,Cus012,Mark003,2019-09-12,8,9949.0,INR
Prod334,Cus010,Mark003,2019-09-12,2,2074.0,INR
Prod334,Cus037,Mark007,2019-09-12,4,5352.0,INR
Prod334,Cus002,Mark007,2019-09-12,3,3639.0,INR
Prod334,Cus006,Mark007,2019-09-12,1,287.0,INR
Prod334,Cus022,Mark002,2019-09-12,40,34634.0,INR
Prod334,Cus012,Mark003,2019-09-13,13,17301.0,INR
Prod334,Cus035,Mark003,2019-09-13,2,1542.0,INR
Prod334,Cus014,Mark003,2019-09-13,12,13569.0,INR
Prod334,Cus037,Mark007,2019-09-13,2,2231.0,INR
Prod334,Cus002,Mark007,2019-09-13,3,3639.0,INR
Prod334,Cus022,Mark002,2019-09-13,40,39898.0,INR
Prod334,Cus027,Mark003,2019-09-16,7,10579.0,INR
Prod334,Cus015,Mark003,2019-09-16,1,0.0,INR
Prod334,Cus002,Mark007,2019-09-16,2,2278.0,INR
Prod334,Cus027,Mark003,2019-09-17,7,10579.0,INR
Prod334,Cus037,Mark007,2019-09-17,4,5361.0,INR
Prod334,Cus002,Mark007,2019-09-17,3,4097.0,INR
Prod334,Cus035,Mark007,2019-09-17,1,1148.0,INR
Prod334,Cus024,Mark002,2019-09-17,1,282.0,INR
Prod334,Cus010,Mark003,2019-09-18,1,1662.0,INR
Prod334,Cus003,Mark003,2019-09-18,1,810.0,INR
Prod334,Cus036,Mark007,2019-09-18,1,1616.0,INR
Prod334,Cus037,Mark007,2019-09-18,1,444.0,INR
Prod334,Cus006,Mark007,2019-09-18,4,3463.0,INR
Prod334,Cus035,Mark007,2019-09-18,1,384.0,INR
Prod334,Cus015,Mark007,2019-09-18,1,884.0,INR
Prod334,Cus012,Mark003,2019-09-19,8,9949.0,INR
Prod334,Cus010,Mark003,2019-09-19,1,1245.0,INR
Prod334,Cus003,Mark003,2019-09-19,1,403.0,INR
Prod334,Cus014,Mark003,2019-09-19,8,9046.0,INR
Prod334,Cus013,Mark003,2019-09-19,7,9005.0,INR
Prod334,Cus037,Mark007,2019-09-19,1,894.0,INR
Prod334,Cus002,Mark007,2019-09-19,3,4551.0,INR
Prod334,Cus025,Mark002,2019-09-19,53,54241.0,INR
Prod334,Cus027,Mark003,2019-09-20,7,10579.0,INR
Prod334,Cus003,Mark003,2019-09-20,4,4449.0,INR
Prod334,Cus016,Mark007,2019-09-20,1,704.0,INR
Prod334,Cus037,Mark007,2019-09-20,5,7139.0,INR
Prod334,Cus002,Mark007,2019-09-20,5,6375.0,INR
Prod334,Cus007,Mark007,2019-09-20,29,36630.0,INR
Prod334,Cus003,Mark003,2019-09-22,1,403.0,INR
Prod334,Cus003,Mark003,2019-09-23,7,8083.0,INR
Prod334,Cus017,Mark007,2019-09-23,240,157532.0,INR
Prod334,Cus002,Mark007,2019-09-23,1,1366.0,INR
Prod334,Cus010,Mark003,2019-09-24,1,829.0,INR
Prod334,Cus035,Mark003,2019-09-24,3,3079.0,INR
Prod334,Cus003,Mark003,2019-09-24,1,403.0,INR
Prod334,Cus036,Mark007,2019-09-24,4,4852.0,INR
Prod334,Cus002,Mark007,2019-09-24,3,4093.0,INR
Prod334,Cus035,Mark007,2019-09-24,1,1148.0,INR
Prod334,Cus024,Mark002,2019-09-24,1,282.0,INR
Prod334,Cus023,Mark002,2019-09-24,3,1912.0,INR
Prod334,Cus012,Mark003,2019-09-25,13,17301.0,INR
Prod334,Cus027,Mark003,2019-09-25,7,10579.0,INR
Prod334,Cus003,Mark003,2019-09-25,3,3634.0,INR
Prod334,Cus026,Mark008,2019-09-25,20,17194.0,INR
Prod334,Cus036,Mark007,2019-09-25,2,2829.0,INR
Prod334,Cus037,Mark007,2019-09-25,3,4472.0,INR
Prod334,Cus006,Mark007,2019-09-25,1,579.0,INR
Prod334,Cus035,Mark007,2019-09-25,1,384.0,INR
Prod334,Cus012,Mark003,2019-09-26,5,6491.0,INR
Prod334,Cus010,Mark003,2019-09-26,1,1245.0,INR
Prod334,Cus015,Mark003,2019-09-26,2,0.0,INR
Prod334,Cus003,Mark003,2019-09-26,1,403.0,INR
Prod334,Cus013,Mark003,2019-09-26,20,27009.0,INR
Prod334,Cus037,Mark007,2019-09-26,1,454.0,INR
Prod334,Cus002,Mark007,2019-09-26,1,912.0,INR
Prod334,Cus029,Mark002,2019-09-26,40,42588.0,INR
Prod334,Cus022,Mark002,2019-09-26,40,39898.0,INR
Prod334,Cus023,Mark002,2019-09-26,1,718.0,INR
Prod334,Cus010,Mark003,2019-09-27,1,417.0,INR
Prod334,Cus003,Mark003,2019-09-27,3,3625.0,INR
Prod334,Cus014,Mark003,2019-09-27,4,4523.0,INR
Prod334,Cus016,Mark007,2019-09-27,1,352.0,INR
Prod334,Cus037,Mark007,2019-09-27,1,1338.0,INR
Prod334,Cus002,Mark007,2019-09-27,4,5463.0,INR
Prod334,Cus010,Mark003,2019-09-30,1,417.0,INR
Prod334,Cus003,Mark003,2019-09-30,1,806.0,INR
Prod334,Cus014,Mark003,2019-09-30,10,11310.0,INR
Prod334,Cus002,Mark007,2019-09-30,1,1819.0,INR
Prod334,Cus022,Mark002,2019-09-30,40,34634.0,INR
Prod334,Cus027,Mark003,2019-10-01,7,10579.0,INR
Prod334,Cus013,Mark003,2019-10-01,7,9005.0,INR
Prod334,Cus036,Mark007,2019-10-01,4,4852.0,INR
Prod334,Cus037,Mark007,2019-10-01,2,2676.0,INR
Prod334,Cus002,Mark007,2019-10-01,2,2731.0,INR
Prod334,Cus035,Mark007,2019-10-01,1,1148.0,INR
Prod334,Cus012,Mark003,2019-10-02,13,17301.0,INR
Prod334,Cus010,Mark003,2019-10-02,3,3319.0,INR
Prod334,Cus036,Mark007,2019-10-02,1,1213.0,INR
Prod334,Cus006,Mark007,2019-10-02,4,3750.0,INR
Prod334,Cus035,Mark007,2019-10-02,1,384.0,INR
Prod334,Cus010,Mark003,2019-10-03,1,1245.0,INR
Prod334,Cus015,Mark003,2019-10-03,1,0.0,INR
Prod334,Cus013,Mark003,2019-10-03,33,45014.0,INR
Prod334,Cus037,Mark007,2019-10-03,1,444.0,INR
Prod334,Cus002,Mark007,2019-10-03,2,2278.0,INR
Prod334,Cus007,Mark007,2019-10-03,29,36630.0,INR
Prod334,Cus022,Mark002,2019-10-03,40,39898.0,INR
Prod334,Cus023,Mark002,2019-10-03,5,3347.0,INR
